group_id,trial,candidate_group,group_size,source_heads,source_anchors,mean_residual_val_mse,mean_reconstructed_y_val_r2,mean_anchor_sensitivity,inactive_anchor_count,target_r2,lambda_dgate,threshold_ratio,global_group_key
group_020,trial_04_lam0p0003,total_pjm_self_sched_reg;metered_load_mw,2,4,total_pjm_self_sched_reg,0.5206380486488342,0.8735455274581909,0.0006037354469299,0,0.95,0.0003,0.5,total_pjm_self_sched_reg;metered_load_mw
group_019,trial_01_lam1e-05,total_pjm_rmccp_cr;metered_load_mw,2,14,total_pjm_rmccp_cr,0.5211431980133057,0.8734227418899536,0.0045711994171142,0,0.95,1e-05,0.5,total_pjm_rmccp_cr;metered_load_mw
group_003,trial_04_lam0p0003,da_as_mcp_primary_reserve;metered_load_mw,2,18,da_as_mcp_primary_reserve,0.5215650200843811,0.8733202219009399,-0.0012474060058593,1,0.95,0.0003,0.25,da_as_mcp_primary_reserve;metered_load_mw
group_003,trial_04_lam0p0003,da_as_mcp_primary_reserve;metered_load_mw,2,18,da_as_mcp_primary_reserve,0.5215650200843811,0.8733202219009399,-0.0012474060058593,1,0.95,0.0003,0.35,da_as_mcp_primary_reserve;metered_load_mw
group_003,trial_04_lam0p0003,da_as_mcp_primary_reserve;metered_load_mw,2,18,da_as_mcp_primary_reserve,0.5215650200843811,0.8733202219009399,-0.0012474060058593,1,0.95,0.0003,0.5,da_as_mcp_primary_reserve;metered_load_mw
group_011,trial_04_lam0p0003,marginal_loss_price_rt;metered_load_mw,2,12,marginal_loss_price_rt,0.5218371748924255,0.8732540607452393,0.0044125318527221,0,0.95,0.0003,0.25,marginal_loss_price_rt;metered_load_mw
group_011,trial_04_lam0p0003,marginal_loss_price_rt;metered_load_mw,2,12,marginal_loss_price_rt,0.5218371748924255,0.8732540607452393,0.0044125318527221,0,0.95,0.0003,0.35,marginal_loss_price_rt;metered_load_mw
group_011,trial_04_lam0p0003,marginal_loss_price_rt;metered_load_mw,2,12,marginal_loss_price_rt,0.5218371748924255,0.8732540607452393,0.0044125318527221,0,0.95,0.0003,0.5,marginal_loss_price_rt;metered_load_mw
group_009,trial_02_lam3e-05,gross_inadv_interchange_mw;metered_load_mw,2,7,gross_inadv_interchange_mw,0.5218735337257385,0.8732454180717468,0.0626765489578247,0,0.95,3e-05,0.35,gross_inadv_interchange_mw;metered_load_mw
group_009,trial_02_lam3e-05,gross_inadv_interchange_mw;metered_load_mw,2,7,gross_inadv_interchange_mw,0.5218735337257385,0.8732454180717468,0.0626765489578247,0,0.95,3e-05,0.5,gross_inadv_interchange_mw;metered_load_mw
group_015,trial_01_lam1e-05,system_energy_price_da;metered_load_mw,2,3,system_energy_price_da,0.5218762755393982,0.8732446432113647,0.0112555623054504,0,0.95,1e-05,0.5,system_energy_price_da;metered_load_mw
group_017,trial_01_lam1e-05,total_losses;metered_load_mw,2,2,total_losses,0.5224120020866394,0.8731146454811096,0.1037230491638183,0,0.95,1e-05,0.5,total_losses;metered_load_mw
group_011,trial_01_lam1e-05,marginal_loss_price_rt;metered_load_mw,2,12,marginal_loss_price_rt,0.5224636793136597,0.8731021881103516,0.0196035504341125,0,0.95,1e-05,0.5,marginal_loss_price_rt;metered_load_mw
group_017,trial_04_lam0p0003,total_losses;metered_load_mw,2,2,total_losses,0.5227589011192322,0.8730305433273315,0.049149751663208,0,0.95,0.0003,0.25,total_losses;metered_load_mw
group_017,trial_04_lam0p0003,total_losses;metered_load_mw,2,2,total_losses,0.5227589011192322,0.8730305433273315,0.049149751663208,0,0.95,0.0003,0.35,total_losses;metered_load_mw
group_017,trial_04_lam0p0003,total_losses;metered_load_mw,2,2,total_losses,0.5227589011192322,0.8730305433273315,0.049149751663208,0,0.95,0.0003,0.5,total_losses;metered_load_mw
group_006,trial_02_lam3e-05,gen_fuel_multiple_fuels_pct;metered_load_mw,2,9,gen_fuel_multiple_fuels_pct,0.5228329300880432,0.8730123043060303,0.0675140619277954,0,0.95,3e-05,0.5,gen_fuel_multiple_fuels_pct;metered_load_mw
group_009,trial_04_lam0p0003,gross_inadv_interchange_mw;metered_load_mw,2,7,gross_inadv_interchange_mw,0.5229131579399109,0.8729928731918335,0.0375483036041259,0,0.95,0.0003,0.25,gross_inadv_interchange_mw;metered_load_mw
group_009,trial_04_lam0p0003,gross_inadv_interchange_mw;metered_load_mw,2,7,gross_inadv_interchange_mw,0.5229131579399109,0.8729928731918335,0.0375483036041259,0,0.95,0.0003,0.35,gross_inadv_interchange_mw;metered_load_mw
group_009,trial_04_lam0p0003,gross_inadv_interchange_mw;metered_load_mw,2,7,gross_inadv_interchange_mw,0.5229131579399109,0.8729928731918335,0.0375483036041259,0,0.95,0.0003,0.5,gross_inadv_interchange_mw;metered_load_mw
group_014,trial_02_lam3e-05,rmccp;metered_load_mw,2,10,rmccp,0.523016631603241,0.8729677796363831,0.0250385403633117,0,0.95,3e-05,0.5,rmccp;metered_load_mw
group_014,trial_04_lam0p0003,rmccp;metered_load_mw,2,10,rmccp,0.5232324600219727,0.8729152679443359,-0.0002779364585876,1,0.95,0.0003,0.25,rmccp;metered_load_mw
group_014,trial_04_lam0p0003,rmccp;metered_load_mw,2,10,rmccp,0.5232324600219727,0.8729152679443359,-0.0002779364585876,1,0.95,0.0003,0.35,rmccp;metered_load_mw
group_014,trial_04_lam0p0003,rmccp;metered_load_mw,2,10,rmccp,0.5232324600219727,0.8729152679443359,-0.0002779364585876,1,0.95,0.0003,0.5,rmccp;metered_load_mw
group_018,trial_04_lam0p0003,total_pjm_loc_credit;metered_load_mw,2,6,total_pjm_loc_credit,0.5241261720657349,0.8726982474327087,-0.0046833157539367,1,0.95,0.0003,0.25,total_pjm_loc_credit;metered_load_mw
group_018,trial_04_lam0p0003,total_pjm_loc_credit;metered_load_mw,2,6,total_pjm_loc_credit,0.5241261720657349,0.8726982474327087,-0.0046833157539367,1,0.95,0.0003,0.35,total_pjm_loc_credit;metered_load_mw
group_018,trial_04_lam0p0003,total_pjm_loc_credit;metered_load_mw,2,6,total_pjm_loc_credit,0.5241261720657349,0.8726982474327087,-0.0046833157539367,1,0.95,0.0003,0.5,total_pjm_loc_credit;metered_load_mw
group_005,trial_04_lam0p0003,gen_fuel_multiple_fuels_mw;metered_load_mw,2,8,gen_fuel_multiple_fuels_mw,0.5243820548057556,0.8726361393928528,0.0631210207939148,0,0.95,0.0003,0.25,gen_fuel_multiple_fuels_mw;metered_load_mw
