wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
-0.03290594,0.6509765,0.86992025,1.0195173,0.7610329,0.4268736,0.97842115,0.58608687,0.62835664,0.65659547,-0.50114924,0.18352263,0.5331554,0.24325168,0.07893102,-0.44792044,0.9727257,0.24069932,0.71881306,0.39530328,-0.42741776,-0.50120765,-0.6354717,-0.32393444,0.00548707,-0.61169446,-0.56785727,-0.46959957,-0.57176256,-0.3618121,0.1873589,-0.40460384,-0.33077222,-0.14501153,-0.04815848,0.041949295,-0.48864028,0.6314556,0.20944485,0.27728632,-0.4681065,-0.075840846,0.14179306
-0.10443342,0.6458721,0.9022134,1.0602926,0.790808,0.4066704,1.0271976,0.6015528,0.62663317,0.65871483,-0.5694814,0.14347139,0.51800346,0.20229691,0.011818893,-0.52128875,1.0227213,0.18996008,0.7252925,0.3463572,-0.5073841,-0.58277637,-0.70364743,-0.4174901,-0.061979,-0.6846453,-0.63880515,-0.5370562,-0.64660877,-0.44308755,0.12606163,-0.48995808,-0.41712853,-0.23850995,-0.116198316,-0.02683204,-0.5722712,0.6590095,0.16924413,0.25152,-0.5504284,-0.13539295,0.06645911
-0.16274849,0.64765257,0.9329274,1.0800507,0.8095142,0.3946745,1.0845395,0.61228853,0.6382707,0.674921,-0.6343265,0.11292415,0.504232,0.15338376,-0.07049942,-0.5935717,1.068613,0.13178533,0.73601997,0.29919943,-0.57620347,-0.65405935,-0.7664041,-0.5001571,-0.12807633,-0.74756354,-0.70287037,-0.60335815,-0.7168834,-0.51657754,0.059242796,-0.561033,-0.4978887,-0.32246995,-0.17326333,-0.11074974,-0.64335364,0.6788533,0.114076845,0.22658549,-0.6231241,-0.2072398,-0.010318065
-0.21992294,0.664798,0.96135855,1.1101087,0.8477112,0.39111245,1.1147932,0.61553353,0.62455857,0.68323106,-0.6964609,0.08819236,0.48389885,0.08470102,-0.1471036,-0.6550773,1.1104183,0.070521876,0.7508151,0.25087476,-0.6412796,-0.7199912,-0.82120764,-0.5768243,-0.20859487,-0.8019798,-0.76141983,-0.66111046,-0.77860093,-0.5851252,-0.010953801,-0.6301546,-0.57108676,-0.401504,-0.2470114,-0.19642854,-0.71121466,0.6957166,0.064399056,0.18953438,-0.6917643,-0.27015275,-0.09370929
-0.28031898,0.6691802,0.9814234,1.141794,0.8646055,0.36792997,1.1448874,0.61387396,0.616779,0.6961449,-0.75276893,0.044962045,0.46004608,0.014027097,-0.23211981,-0.7169104,1.14754,0.0028805346,0.75270736,0.19836567,-0.6957544,-0.7740412,-0.87293404,-0.6445911,-0.29347447,-0.85339814,-0.8143475,-0.71658987,-0.8338464,-0.6609465,-0.088292904,-0.688609,-0.6362374,-0.48132482,-0.31310424,-0.28142193,-0.7663608,0.723859,0.0038592722,0.15315884,-0.7522967,-0.3319098,-0.18465516
-0.33820292,0.68850696,1.0052681,1.1690228,0.8975885,0.34357345,1.1839727,0.6184524,0.6038048,0.7072984,-0.7969652,0.0033211557,0.43037322,-0.0601498,-0.3194516,-0.77116376,1.1938488,-0.062944695,0.75351673,0.13003214,-0.7530381,-0.8248819,-0.9171574,-0.70458174,-0.36959696,-0.8991828,-0.8578243,-0.7670298,-0.88243765,-0.7027483,-0.16175203,-0.74294525,-0.69085467,-0.55316466,-0.3865893,-0.35793692,-0.8213496,0.7462518,-0.051391747,0.11195801,-0.8064628,-0.40479487,-0.26910892
-0.39821783,0.69822097,1.0263476,1.1980554,0.9228329,0.30996332,1.2237761,0.6136581,0.5806727,0.71289897,-0.8394385,-0.03610591,0.39583448,-0.13765611,-0.39839798,-0.82002956,1.2251278,-0.13002911,0.756401,0.05148776,-0.79719687,-0.8723135,-0.95815945,-0.75933224,-0.4444728,-0.9440438,-0.89786017,-0.81833005,-0.9270281,-0.7639633,-0.23829333,-0.79905343,-0.7298489,-0.62058204,-0.4436577,-0.42923948,-0.87222373,0.76231146,-0.11968821,0.07819869,-0.85186046,-0.47157434,-0.348629
-0.45171806,0.71477497,1.0412099,1.2352794,0.94427973,0.270523,1.2713195,0.6101517,0.56610817,0.7228405,-0.8872498,-0.079946704,0.35494852,-0.21079965,-0.46750617,-0.86403185,1.2759799,-0.19598646,0.7545549,-0.027592782,-0.8439756,-0.91725206,-0.9991427,-0.8102343,-0.50686353,-0.98455995,-0.9385169,-0.8614037,-0.96736616,-0.80463845,-0.31503788,-0.83714896,-0.7805295,-0.6750913,-0.49837834,-0.49746162,-0.91666603,0.8026633,-0.17639746,0.0302205,-0.8958284,-0.5115871,-0.42438066
-0.5035258,0.72682035,1.0557864,1.2574509,0.96005183,0.22737649,1.3142024,0.613673,0.5380563,0.7199769,-0.9313589,-0.13369206,0.30967692,-0.27794093,-0.5314101,-0.90581393,1.3231596,-0.26349506,0.7512448,-0.10804101,-0.8873476,-0.9567162,-1.0357515,-0.8569968,-0.5622894,-1.0142434,-0.96955085,-0.9007202,-1.005494,-0.8412048,-0.38728854,-0.8821518,-0.8331932,-0.7304015,-0.54942477,-0.55998087,-0.9590431,0.84517497,-0.23779254,-0.018247008,-0.94056386,-0.5710138,-0.495097
-0.5518928,0.74624974,1.0746781,1.2734283,0.98142594,0.18372147,1.3445328,0.6101287,0.49872476,0.7363427,-0.9611781,-0.17789146,0.258154,-0.33960763,-0.5949725,-0.94481325,1.3684837,-0.3272997,0.7503251,-0.19045919,-0.9216716,-0.9933528,-1.0661011,-0.9000665,-0.617267,-1.0494179,-1.0094525,-0.93889225,-1.0407231,-0.8739652,-0.45730487,-0.9232203,-0.87492293,-0.78414077,-0.6015602,-0.6242291,-0.9976694,0.8921049,-0.29159802,-0.07594505,-0.9790478,-0.61138994,-0.5633817
-0.60012305,0.7507838,1.0834447,1.2892317,1.0012925,0.13605362,1.378263,0.60261476,0.46044132,0.73832023,-0.9935786,-0.2397682,0.20028833,-0.40164593,-0.6517052,-0.97854596,1.4109068,-0.38764834,0.74868464,-0.26871145,-0.9522264,-1.0271918,-1.0971707,-0.9400029,-0.661453,-1.0791212,-1.0420088,-0.9734903,-1.0732948,-0.90756845,-0.52062714,-0.95972335,-0.9159913,-0.82891953,-0.6360585,-0.6790072,-1.0322622,0.94042265,-0.35061058,-0.13048765,-1.0126413,-0.6587645,-0.62516916
-0.64048296,0.74741244,1.0978012,1.3057984,1.0204848,0.07533197,1.4256814,0.5954166,0.40462008,0.7376963,-1.0298355,-0.303571,0.13722153,-0.47205004,-0.7045655,-1.0127218,1.4613848,-0.45545906,0.74401176,-0.3488057,-0.98848647,-1.0591911,-1.1273131,-0.9765126,-0.70428693,-1.1085663,-1.0708463,-1.006376,-1.1045051,-0.9397793,-0.584257,-0.9918128,-0.9475698,-0.8707016,-0.6871225,-0.7316072,-1.0633658,0.9681782,-0.4008318,-0.18386851,-1.0449957,-0.7094093,-0.67824346
-0.6806161,0.74438417,1.115456,1.3282875,1.0396366,0.02041204,1.4693137,0.5897195,0.34861544,0.7406376,-1.0620061,-0.36090603,0.06770487,-0.54206073,-0.7541546,-1.0404356,1.5051593,-0.51775813,0.7381296,-0.4239731,-1.0211167,-1.0873561,-1.1540629,-1.0102268,-0.74778867,-1.136726,-1.080624,-1.0486817,-1.1316599,-0.9615288,-0.6352627,-1.02692,-0.9826918,-0.9110831,-0.71702933,-0.7781232,-1.096384,0.9958382,-0.45938125,-0.22969493,-1.075772,-0.7497524,-0.7322243
-0.72421664,0.73266757,1.1242573,1.3336821,1.0535176,-0.047263544,1.5073571,0.57691854,0.26754692,0.73167443,-1.0901219,-0.41617027,-0.010923956,-0.5993404,-0.7998056,-1.0706745,1.5206242,-0.5802079,0.7290462,-0.4939145,-1.0484306,-1.1180079,-1.1789763,-1.0425112,-0.78851163,-1.1629412,-1.1055224,-1.0807066,-1.1587968,-0.9883513,-0.68490624,-1.0578948,-1.01013,-0.9481893,-0.75650096,-0.82124776,-1.1234969,1.0442404,-0.5126641,-0.29001442,-1.1028539,-0.77795666,-0.78176016
-0.7688992,0.728663,1.1314678,1.3445032,1.0680354,-0.11345154,1.5441608,0.5630169,0.16937485,0.73433614,-1.1210841,-0.48251158,-0.08998243,-0.6556099,-0.8486171,-1.0996597,1.5630006,-0.63249326,0.718823,-0.5569501,-1.0747548,-1.1446975,-1.2036424,-1.0723196,-0.8306779,-1.1886908,-1.1287926,-1.1042426,-1.1865076,-1.0151155,-0.7337357,-1.084938,-1.0395993,-0.9788396,-0.8058565,-0.8611791,-1.1455181,1.0722865,-0.56430167,-0.3521311,-1.126397,-0.80496913,-0.824971
-0.80979484,0.7224498,1.1408358,1.3527409,1.0861225,-0.19399548,1.5766832,0.5455251,0.056012,0.7290422,-1.1486608,-0.5340047,-0.17457047,-0.70748925,-0.88751537,-1.1270062,1.5887592,-0.6800616,0.70318484,-0.6143682,-1.1024332,-1.1705239,-1.2275705,-1.1004702,-0.8713166,-1.2114741,-1.1506975,-1.1277084,-1.2116319,-1.0448899,-0.78058237,-1.1085514,-1.0696225,-1.0110836,-0.84659743,-0.8989902,-1.170681,1.1063236,-0.6142572,-0.409128,-1.1571107,-0.84672385,-0.8643168
-0.8456272,0.7112862,1.1448505,1.360306,1.0905282,-0.2612647,1.610248,0.5196928,-0.055223063,0.71545833,-1.1729487,-0.5925278,-0.25738114,-0.7556851,-0.9246242,-1.1537428,1.6173987,-0.727619,0.68538266,-0.6691933,-1.1273843,-1.1952684,-1.2504601,-1.1272075,-0.90266854,-1.2354009,-1.1704392,-1.1498903,-1.2334555,-1.0705323,-0.82385564,-1.1376692,-1.0983006,-1.0431821,-0.8821658,-0.9372956,-1.1940461,1.1418412,-0.6527342,-0.4586815,-1.1842717,-0.86942756,-0.9030659
-0.88373494,0.69338727,1.1529343,1.3667073,1.1026483,-0.3202192,1.648208,0.49031588,-0.16845578,0.6995435,-1.1976625,-0.6469484,-0.33774337,-0.80198604,-0.95845217,-1.1775465,1.6476103,-0.7718928,0.6666188,-0.7224131,-1.1541332,-1.2184074,-1.2752378,-1.15033,-0.9365254,-1.2572618,-1.1937366,-1.1715666,-1.2560725,-1.0959433,-0.86386496,-1.1628494,-1.1256113,-1.0723704,-0.9149274,-0.9716294,-1.2179462,1.2000282,-0.6917729,-0.5081288,-1.2078371,-0.89782363,-0.9378019
-0.91962457,0.6747728,1.1625962,1.3789053,1.1146817,-0.385762,1.670892,0.45773986,-0.2767331,0.69020605,-1.2208607,-0.6968723,-0.41195807,-0.84137,-0.9911326,-1.199923,1.6922947,-0.81345385,0.64436543,-0.76891345,-1.1744312,-1.2404947,-1.2956192,-1.1747525,-0.9627553,-1.2783176,-1.2158775,-1.1917508,-1.2777916,-1.1207601,-0.9018815,-1.1794462,-1.1475071,-1.0994511,-0.9420949,-1.0063438,-1.241043,1.2407721,-0.73294824,-0.55989826,-1.2312527,-0.9169959,-0.96887726
-0.9487917,0.6583448,1.1679331,1.3877517,1.1233044,-0.44989243,1.6878736,0.41596997,-0.3803939,0.6732554,-1.2397126,-0.743999,-0.48240864,-0.87723804,-1.0204703,-1.2210319,1.7075003,-0.8497307,0.61701614,-0.8096231,-1.1978832,-1.2607474,-1.3156537,-1.1975448,-0.9942393,-1.3004413,-1.2409569,-1.2125082,-1.2986865,-1.147037,-0.9349462,-1.2028147,-1.1720331,-1.1270295,-0.9699427,-1.0341549,-1.2625822,1.276838,-0.773486,-0.60282904,-1.2516254,-0.938466,-1.0027932
-0.9806016,0.62924427,1.1736798,1.3927195,1.1329014,-0.5050699,1.7276548,0.36971882,-0.4687132,0.64999676,-1.2605779,-0.78826696,-0.5498923,-0.913253,-1.0486369,-1.2421008,1.7337033,-0.88391477,0.5855152,-0.85066926,-1.2198107,-1.2815598,-1.3341689,-1.2208602,-1.0245398,-1.3219643,-1.2606188,-1.2344711,-1.3188325,-1.168508,-0.96718955,-1.2256572,-1.1943293,-1.1546155,-1.0016139,-1.0569584,-1.2832749,1.312407,-0.81196535,-0.6479034,-1.2725332,-0.9661363,-1.0348256
-1.0098182,0.6010344,1.1792877,1.4011438,1.150394,-0.56534165,1.7382432,0.3186087,-0.54871964,0.6200142,-1.2807758,-0.8288033,-0.6101511,-0.94342595,-1.0749942,-1.2648543,1.7640485,-0.9190886,0.5461147,-0.88639504,-1.2443241,-1.3038069,-1.3530208,-1.2426984,-1.0522668,-1.3405864,-1.2761059,-1.2536715,-1.3403201,-1.1890578,-0.9991669,-1.2474028,-1.2136797,-1.178696,-1.0285887,-1.0877333,-1.3023672,1.3489977,-0.85133946,-0.69143623,-1.2924361,-0.99850285,-1.0589583
-1.033105,0.5663918,1.184713,1.4046284,1.1584216,-0.6240615,1.7630881,0.2650043,-0.6224816,0.59867895,-1.3019089,-0.86589694,-0.66641796,-0.9754784,-1.1023426,-1.28469,1.7838318,-0.9497862,0.50044924,-0.92044246,-1.2650926,-1.3240654,-1.3839034,-1.2637275,-1.0843605,-1.3586618,-1.3004518,-1.2723548,-1.3589169,-1.2083029,-1.0293546,-1.2674005,-1.2362584,-1.2010881,-1.0552338,-1.1124145,-1.3224198,1.3847601,-0.88237274,-0.7422983,-1.3117253,-1.018164,-1.0856974
-1.0638859,0.51711196,1.1908704,1.4085227,1.1603007,-0.6736921,1.7798957,0.20150483,-0.68650436,0.5703686,-1.3194257,-0.90470207,-0.71947354,-1.0064052,-1.1268404,-1.3044635,1.793744,-0.97944915,0.44698554,-0.95656073,-1.2847629,-1.342511,-1.4000515,-1.284038,-1.1078517,-1.3762587,-1.325007,-1.2904893,-1.3769716,-1.2271233,-1.0582659,-1.2875768,-1.2579521,-1.2212077,-1.0814247,-1.1368823,-1.3411937,1.4159245,-0.914089,-0.7734951,-1.330449,-1.0382061,-1.1134175
-1.0883883,0.46748778,1.2067448,1.411318,1.1633795,-0.7201695,1.8078432,0.12643613,-0.7418309,0.53758085,-1.344394,-0.9409071,-0.768087,-1.0371584,-1.1496081,-1.3236725,1.8137776,-1.0092514,0.3842357,-0.98625296,-1.3042694,-1.3604509,-1.4155921,-1.3036906,-1.1280305,-1.3934118,-1.3413469,-1.3082196,-1.3945274,-1.2459759,-1.0850868,-1.3072428,-1.2801136,-1.2428308,-1.1104186,-1.1607234,-1.3594227,1.4517756,-0.94643414,-0.8013899,-1.3486499,-1.0476665,-1.1384134
-1.1124325,0.40388483,1.2164533,1.4188073,1.1760423,-0.75256085,1.8272703,0.04973739,-0.7927853,0.49454114,-1.3613074,-0.96962905,-0.8121981,-1.0654612,-1.1719483,-1.3423064,1.8298217,-1.0373235,0.3070947,-1.0172924,-1.3231741,-1.3779229,-1.4308708,-1.3210456,-1.1481471,-1.410151,-1.3512865,-1.325568,-1.4100207,-1.2639673,-1.1103995,-1.338938,-1.3007437,-1.2636738,-1.1326126,-1.1829555,-1.3755854,1.4739201,-0.9734979,-0.8269583,-1.3663666,-1.0685227,-1.1625853
-1.1368021,0.33566767,1.2254971,1.4267238,1.1808536,-0.7971691,1.8440908,-0.039458048,-0.83951086,0.4448037,-1.3778362,-1.0005087,-0.8520191,-1.0944445,-1.1933451,-1.3604103,1.8504077,-1.0629845,0.21352346,-1.0474318,-1.3389387,-1.3942577,-1.4496341,-1.3417867,-1.1689866,-1.4273795,-1.3670855,-1.3425547,-1.4267178,-1.2858958,-1.136646,-1.3512583,-1.3162564,-1.2838138,-1.1577249,-1.20584,-1.3924621,1.4839883,-1.0025504,-0.8547175,-1.3836337,-1.0876095,-1.1848305
-1.1590478,0.2636735,1.2368705,1.4342159,1.1871302,-0.83690107,1.8704526,-0.12996612,-0.8816082,0.39470658,-1.3940347,-1.0273734,-0.88967764,-1.1214007,-1.2135125,-1.3823674,1.8748701,-1.0911343,0.10985839,-1.0773076,-1.3532057,-1.4109418,-1.465654,-1.3596494,-1.1935824,-1.4561019,-1.3827053,-1.359199,-1.4431081,-1.3041862,-1.1596969,-1.3682958,-1.3350812,-1.3033146,-1.182091,-1.2260822,-1.408239,1.5073022,-1.0286403,-0.881155,-1.4004825,-1.1100489,-1.2067696
-1.1853722,0.18263632,1.2504773,1.442435,1.1985545,-0.8707455,1.8789604,-0.2156367,-0.92018545,0.33534172,-1.4099207,-1.0558497,-0.92605,-1.1458043,-1.233869,-1.4013832,1.9068239,-1.1174278,0.0018275518,-1.1036311,-1.37364,-1.4272527,-1.4796443,-1.3759383,-1.2184776,-1.4693325,-1.3980827,-1.3764158,-1.459116,-1.3209345,-1.181931,-1.384163,-1.3533701,-1.3211701,-1.1992863,-1.2478262,-1.4247905,1.5538049,-1.0580814,-0.9073778,-1.4182879,-1.1226269,-1.2297059
-1.2075756,0.0931802,1.2567787,1.4505137,1.2007793,-0.9059027,1.8905513,-0.30229935,-0.95815915,0.2672466,-1.4255109,-1.0829165,-0.95905036,-1.1684221,-1.2536036,-1.417325,1.9257313,-1.1366138,-0.10699021,-1.1273444,-1.3906614,-1.4432056,-1.4934659,-1.3939503,-1.2380006,-1.4773008,-1.4132261,-1.3923368,-1.4747682,-1.3367378,-1.2034161,-1.3954991,-1.3711536,-1.3396367,-1.218872,-1.2717121,-1.4410596,1.5837471,-1.0825845,-0.936127,-1.434525,-1.1233613,-1.2501678
-1.226764,-0.017633718,1.2668077,1.457702,1.2008735,-0.9391378,1.9138691,-0.3881974,-0.99190676,0.19223437,-1.4408209,-1.1089582,-0.9902448,-1.191088,-1.273015,-1.4329548,1.9440882,-1.1585643,-0.2171396,-1.1509981,-1.4072827,-1.4617721,-1.5071235,-1.4105169,-1.25987,-1.4905344,-1.4281448,-1.4079742,-1.4900887,-1.3528682,-1.2246982,-1.4136095,-1.3884709,-1.3575935,-1.2393671,-1.2891524,-1.456961,1.6159726,-1.103472,-0.96251416,-1.4524014,-1.144141,-1.2697502
-1.2463791,-0.12382468,1.279572,1.4644804,1.2072356,-0.970682,1.9342703,-0.46519238,-1.023585,0.09409612,-1.4643232,-1.1323323,-1.018789,-1.2137343,-1.2920505,-1.448293,1.9594516,-1.1789911,-0.31619006,-1.1711831,-1.42353,-1.4792519,-1.520622,-1.4267126,-1.2764347,-1.5036833,-1.4428471,-1.4236408,-1.5050987,-1.368371,-1.244876,-1.4286305,-1.395558,-1.3739574,-1.2592419,-1.310447,-1.4725198,1.6446501,-1.1243604,-0.9874177,-1.466855,-1.1603186,-1.2887758
-1.2673846,-0.23771521,1.3007647,1.4686022,1.2118887,-1.0008249,1.9429175,-0.53344035,-1.0534587,-0.013838708,-1.4785078,-1.1556549,-1.0476341,-1.2368797,-1.3085812,-1.4633551,1.980273,-1.1986531,-0.41170272,-1.1925292,-1.4445425,-1.4937217,-1.5349776,-1.4560574,-1.2938426,-1.5167198,-1.457341,-1.4392602,-1.5198181,-1.3836502,-1.2644639,-1.4434555,-1.4092611,-1.3948534,-1.2724625,-1.3301018,-1.4877574,1.6721643,-1.145754,-1.0090773,-1.4816628,-1.1730293,-1.3070334
-1.2837864,-0.334706,1.3214902,1.4709092,1.2214788,-1.0325478,1.9488467,-0.5978022,-1.0815749,-0.12068509,-1.4919832,-1.1794418,-1.0742315,-1.256471,-1.3266513,-1.4815433,2.0091035,-1.2188891,-0.502729,-1.2132233,-1.4443781,-1.5079638,-1.5480835,-1.4684966,-1.3094635,-1.5210241,-1.4716346,-1.4540555,-1.5324019,-1.3987159,-1.2857046,-1.458029,-1.4258367,-1.4098626,-1.2919929,-1.3440226,-1.5026945,1.679093,-1.1677054,-1.0332671,-1.4962449,-1.190529,-1.3248761
-1.3018813,-0.4261017,1.3411745,1.4780263,1.2303965,-1.0573399,1.9571456,-0.6586444,-1.1090974,-0.22433442,-1.5053251,-1.2028224,-1.0998362,-1.2751894,-1.3443744,-1.4957223,2.010796,-1.2406025,-0.5809497,-1.2333097,-1.458582,-1.5219897,-1.5636228,-1.4813714,-1.3211851,-1.5340229,-1.4852625,-1.4686234,-1.546725,-1.4135749,-1.3071146,-1.4723936,-1.4420234,-1.4265774,-1.3052273,-1.3622694,-1.5173498,1.6980333,-1.184952,-1.055854,-1.5105865,-1.2046957,-1.3422976
